Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,randomiser-fj1y,Question Key,Response
1,1571817018076,23/10/2019 07:50:18,1571817018101,-7,23/10/2019 00:50:18,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571817051380,23/10/2019 07:50:51,1571817051483,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,eligibility,Yes
3,1571817051599,23/10/2019 07:50:51,1571817051484,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,eligibility-quantised,1
4,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571817051599,23/10/2019 07:50:51,1571817051485,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571817051599,23/10/2019 07:50:51,1571817051486,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571817051599,23/10/2019 07:50:51,1571817051486,-7,23/10/2019 00:50:51,10353,4,questionnaire-kcu3,,3231480,5d206e075278fa001848134d,896508,,complete,,5db005eb3291d300190cca72,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,END QUESTIONNAIRE,33385
1,1571828614858,23/10/2019 11:03:34,1571828614346,1,23/10/2019 12:03:34,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x657,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571828686913,23/10/2019 11:04:46,1571828686386,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,eligibility,Yes
3,1571828686975,23/10/2019 11:04:46,1571828686388,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,eligibility-quantised,1
4,1571828686975,23/10/2019 11:04:46,1571828686388,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571828686975,23/10/2019 11:04:46,1571828686389,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571828686975,23/10/2019 11:04:46,1571828686389,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571828686975,23/10/2019 11:04:46,1571828686389,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571828686975,23/10/2019 11:04:46,1571828686390,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571828686975,23/10/2019 11:04:46,1571828686390,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571828686975,23/10/2019 11:04:46,1571828686391,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571828686975,23/10/2019 11:04:46,1571828686392,1,23/10/2019 12:04:46,10353,4,questionnaire-kcu3,,3232362,5d9a13214658d5001283fbef,896758,,complete,,5db0337979f9ac001327653c,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,END QUESTIONNAIRE,72046
1,1571831636206,23/10/2019 11:53:56,1571831639178,1,23/10/2019 12:53:59,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571832212504,23/10/2019 12:03:32,1571832215498,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,eligibility,Yes
3,1571832212566,23/10/2019 12:03:32,1571832215501,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,eligibility-quantised,1
4,1571832212566,23/10/2019 12:03:32,1571832215501,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571832212566,23/10/2019 12:03:32,1571832215501,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571832212566,23/10/2019 12:03:32,1571832215501,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571832212566,23/10/2019 12:03:32,1571832215501,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571832212566,23/10/2019 12:03:32,1571832215502,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571832212566,23/10/2019 12:03:32,1571832215502,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571832212566,23/10/2019 12:03:32,1571832215502,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571832212566,23/10/2019 12:03:32,1571832215502,1,23/10/2019 13:03:35,10353,4,questionnaire-kcu3,,3232677,5d533167ecc842000130756c,896917,,complete,,5db03f2d5f543b00171fb6a1,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1280x800,1202x584,,consent form,8,eligible,2,END QUESTIONNAIRE,576325
1,1571836497313,23/10/2019 13:14:57,1571836494669,1,23/10/2019 14:14:54,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1229x604,,consent form,8,eligible,1,BEGIN QUESTIONNAIRE,
2,1571836555119,23/10/2019 13:15:55,1571836552551,1,23/10/2019 14:15:52,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1215x604,,consent form,8,eligible,1,eligibility,Yes
3,1571836555212,23/10/2019 13:15:55,1571836552552,1,23/10/2019 14:15:52,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1215x604,,consent form,8,eligible,1,eligibility-quantised,1
4,1571836555212,23/10/2019 13:15:55,1571836552553,1,23/10/2019 14:15:52,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1215x604,,consent form,8,eligible,1,consent_questions-1,I have read the information above and understand what the study involves.
5,1571836555212,23/10/2019 13:15:55,1571836552553,1,23/10/2019 14:15:52,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1215x604,,consent form,8,eligible,1,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571836555212,23/10/2019 13:15:55,1571836552553,1,23/10/2019 14:15:52,10353,4,questionnaire-kcu3,,3233598,5d3994e7ba93f400010bc21e,897159,,complete,,5db051f55a14720017e14049,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1215x604,,consent form,8,eligible,1,END QUESTIONNAIRE,57884
